sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
河内 在 哪,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
碰 个 运气 ， 帮 我 订购 5 张 七 乐 彩,12,12,lottery,lottery,"('lottery', 'chat')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'app')","('lottery', 'music')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'chat')"
你 聪明 还是 笨,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'cookbook')"
那 什么 是 抑郁 状态 呢,3,11,chat,health,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
西安 到 重庆 的 机票 ， 你 帮 我 买 两 张,10,10,flight,flight,"('flight', 'train')","('flight', 'chat')","('flight', 'chat')","('flight', 'train')","('flight', 'schedule')","('flight', 'chat')","('flight', 'chat')","('flight', 'train')","('flight', 'train')","('flight', 'calc')"
人生 很 艰难,3,3,chat,chat,"('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 说 你 学 不好 啊,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')"
我 想 成语 接 龙,21,3,riddle,chat,"('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'video')","('riddle', 'poetry')","('poetry', 'riddle')","('riddle', 'poetry')"
藏医 学院 怎么 去 布达拉宫,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
今天 福州 的 天气 怎么样,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'news')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
你死不死 我 也 不 关心,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')"
你 在 cloud 里,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'website')","('chat', 'map')","('chat', 'website')","('chat', 'website')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 也 爱 你 么么 哒,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'app')","('chat', 'music')","('chat', 'cookbook')","('chat', 'music')","('chat', 'music')"
我 想 看看 未 读 信息 ， 帮 我 把 信息 打开 吧,15,15,message,message,"('message', 'poetry')","('message', 'novel')","('message', 'email')","('message', 'website')","('message', 'email')","('message', 'email')","('message', 'website')","('message', 'email')","('email', 'website')","('message', 'email')"
根本 不 爱 你 聊 了 等 哈 跟 你 聊,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'music')"
古来 圣贤 皆 寂寞,19,19,poetry,poetry,"('poetry', 'website')","('poetry', 'website')","('poetry', 'riddle')","('poetry', 'music')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'calc')","('poetry', 'music')","('poetry', 'music')"
鱿鱼 怎样 做 呢,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
你 说 这些 有 啥用,3,3,chat,chat,"('chat', 'epg')","('chat', 'video')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'weather')","('chat', 'translation')","('chat', 'translation')","('chat', 'music')"
那 你 走 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
嗯 还 没有 说 啊,3,3,chat,chat,"('chat', 'datetime')","('chat', 'video')","('chat', 'translation')","('chat', 'app')","('chat', 'translation')","('chat', 'telephone')","('chat', 'weather')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')"
阳光 从 哪儿 来,13,3,map,chat,"('map', 'chat')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('chat', 'map')"
还 厉害 了,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'app')","('chat', 'website')","('chat', 'website')","('chat', 'health')","('chat', 'health')"
给 我 打开 短信 ， 我 想 浏览 下 短信 的 内容,15,15,message,message,"('message', 'poetry')","('message', 'telephone')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')"
北京 的 雾霾 啊,29,29,weather,weather,"('weather', 'health')","('weather', 'health')","('weather', 'health')","('weather', 'health')","('weather', 'health')","('weather', 'health')","('weather', 'chat')","('weather', 'health')","('weather', 'tvchannel')","('weather', 'health')"
那 还 请 你 多教 教 我 哦,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'riddle')","('chat', 'flight')","('chat', 'app')","('chat', 'riddle')","('chat', 'weather')","('chat', 'website')","('chat', 'video')"
下午 出门 需要 带 伞 吗 ， 会 不 会 下雨 啊,3,29,chat,weather,"('weather', 'chat')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('chat', 'weather')","('weather', 'chat')","('chat', 'schedule')","('chat', 'weather')"
你 知道 乔丹 吗,3,3,chat,chat,"('chat', 'website')","('chat', 'datetime')","('chat', 'website')","('chat', 'website')","('chat', 'match')","('chat', 'app')","('chat', 'novel')","('chat', 'video')","('chat', 'app')","('chat', 'app')"
你 可以 帮 我 找 一下 李建 的 电话 号码 吗,5,5,contacts,contacts,"('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'map')","('contacts', 'chat')","('contacts', 'chat')","('contacts', 'map')","('contacts', 'chat')","('contacts', 'chat')"
你 太 污 了,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'poetry')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'weather')","('chat', 'music')","('chat', 'music')"
我 给 你 起 的 新 名字 叫 狗事儿,3,3,chat,chat,"('chat', 'contacts')","('chat', 'contacts')","('chat', 'contacts')","('chat', 'schedule')","('contacts', 'chat')","('chat', 'telephone')","('chat', 'contacts')","('map', 'poetry')","('chat', 'map')","('chat', 'map')"
想 看 新闻 ， 打开 新浪网,30,30,website,website,"('website', 'news')","('news', 'website')","('website', 'app')","('website', 'news')","('website', 'news')","('website', 'news')","('website', 'news')","('website', 'news')","('website', 'news')","('news', 'website')"
吉安人 好 不 好,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'tvchannel')","('chat', 'cookbook')"
有 小说 吗 ， 给 我 来 一 部 都市 言情小说,18,18,novel,novel,"('novel', 'translation')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'news')","('novel', 'chat')","('novel', 'epg')","('novel', 'app')","('novel', 'video')"
为什么 将 他们 称为 唐宋 八 大家,3,3,chat,chat,"('chat', 'poetry')","('chat', 'map')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'map')","('chat', 'datetime')","('chat', 'novel')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'novel')"
你 居然 还 健忘,3,3,chat,chat,"('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'health')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'novel')","('chat', 'translation')","('chat', 'health')","('chat', 'app')"
那 什么 人 最 多,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'music')","('chat', 'riddle')","('chat', 'map')","('chat', 'epg')","('chat', 'novel')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
没 车 没 房 呢,3,3,chat,chat,"('chat', 'app')","('chat', 'epg')","('chat', 'bus')","('chat', 'bus')","('chat', 'bus')","('chat', 'datetime')","('chat', 'bus')","('chat', 'bus')","('chat', 'bus')","('chat', 'app')"
你 不 是 哈工大 的 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
堂堂正正 做人 安安 心心 睡觉,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'schedule')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'schedule')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'stock')"
打开 音乐 ， 随便 放 首 歌 吧,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'news')","('music', 'website')","('music', 'poetry')","('music', 'app')","('music', 'app')","('music', 'novel')","('music', 'app')","('music', 'radio')"
你 是 在 收集 我 的 信息 么,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'message')","('chat', 'map')","('chat', 'map')"
得了 癌症 怎么办 ， 还有 医治 的 方法 吗,11,11,health,health,"('health', 'contacts')","('health', 'schedule')","('health', 'chat')","('health', 'chat')","('health', 'schedule')","('health', 'message')","('health', 'map')","('health', 'video')","('health', 'cookbook')","('health', 'schedule')"
还 把 我 拉 黑 了,3,3,chat,chat,"('chat', 'website')","('chat', 'website')","('chat', 'music')","('chat', 'website')","('chat', 'map')","('chat', 'app')","('chat', 'website')","('chat', 'translation')","('chat', 'website')","('chat', 'website')"
不 是 有 红肠 和 哈啤 吗 你 怎么 不 知道 呢,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
又 听 不 懂,3,3,chat,chat,"('music', 'chat')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
肚子 疼 吃 什么 药 好,3,11,chat,health,"('health', 'chat')","('health', 'chat')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('health', 'chat')","('chat', 'health')","('health', 'chat')","('chat', 'health')","('chat', 'health')"
晚饭 吃 什么,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
你 会 玩 三国杀 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'app')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'app')"
我们 在 一起 4 年 他 认识 的 女生 不 到 半 年 就 结婚 了,3,3,chat,chat,"('chat', 'calc')","('chat', 'epg')","('chat', 'schedule')","('chat', 'epg')","('chat', 'map')","('chat', 'epg')","('chat', 'novel')","('lottery', 'calc')","('chat', 'translation')","('chat', 'novel')"
我 的 兰陵王 666,19,3,poetry,chat,"('poetry', 'tvchannel')","('video', 'epg')","('poetry', 'video')","('poetry', 'video')","('video', 'poetry')","('poetry', 'video')","('video', 'poetry')","('poetry', 'epg')","('video', 'epg')","('poetry', 'epg')"
说话 呀 呲牙 呲牙,3,3,chat,chat,"('chat', 'tvchannel')","('chat', 'epg')","('chat', 'telephone')","('chat', 'message')","('chat', 'cookbook')","('chat', 'app')","('chat', 'epg')","('chat', 'telephone')","('chat', 'website')","('chat', 'cookbook')"
最近 有 啥 爆炸性 新闻 ， 读 给 我 听听,17,17,news,news,"('news', 'poetry')","('news', 'chat')","('news', 'chat')","('news', 'poetry')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'translation')","('news', 'chat')","('news', 'chat')"
有 没 有 射击类 的 游戏 呀,28,0,video,app,"('video', 'chat')","('video', 'chat')","('video', 'chat')","('video', 'website')","('video', 'chat')","('chat', 'app')","('chat', 'video')","('video', 'website')","('app', 'video')","('video', 'app')"
中午 想 喝 汤 ， 有 做 三 鲜 汤 的 菜谱 么,6,6,cookbook,cookbook,"('cookbook', 'tvchannel')","('cookbook', 'calc')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'lottery')","('cookbook', 'chat')","('cookbook', 'app')","('cookbook', 'video')","('cookbook', 'contacts')","('cookbook', 'video')"
笨笨 再见 我 要 吃饭 了,3,3,chat,chat,"('chat', 'weather')","('chat', 'video')","('chat', 'email')","('chat', 'app')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'email')"
吃 完 饭 后天 走 到 一起 去 看 流星雨 水晶 石油 气死 人头 狗肉 汤 面对 我 说 过 可怜 出门,9,3,epg,chat,"('message', 'cookbook')","('epg', 'map')","('flight', 'website')","('epg', 'cookbook')","('cookbook', 'epg')","('epg', 'chat')","('epg', 'flight')","('cookbook', 'train')","('epg', 'video')","('translation', 'cookbook')"
我 想 猜 字 谜 ， 你 给 我 出 个 简单 的 字谜 吧,21,21,riddle,riddle,"('riddle', 'website')","('riddle', 'poetry')","('riddle', 'music')","('riddle', 'match')","('riddle', 'chat')","('riddle', 'music')","('riddle', 'cookbook')","('riddle', 'novel')","('riddle', 'cookbook')","('riddle', 'radio')"
这 好 您 bus 鞠,3,3,chat,chat,"('chat', 'website')","('chat', 'poetry')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'app')","('chat', 'train')","('chat', 'map')","('chat', 'website')","('chat', 'train')"
给 我 讲 个 睡前 小 故事,28,3,video,chat,"('music', 'telephone')","('video', 'riddle')","('video', 'riddle')","('riddle', 'epg')","('telephone', 'video')","('riddle', 'music')","('riddle', 'novel')","('music', 'novel')","('video', 'riddle')","('novel', 'music')"
我 想 知道 哈尔滨 有 什么 美食,6,6,cookbook,cookbook,"('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'weather')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')"
青岛 美女 多 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
上海 和 北京 有时差 吗,3,3,chat,chat,"('chat', 'tvchannel')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
米饭 后 百步 走 到 一起 去 看 流星雨 水晶球 球队 长大 后 方面,13,3,map,chat,"('map', 'video')","('map', 'match')","('map', 'match')","('map', 'video')","('map', 'cinemas')","('map', 'match')","('map', 'video')","('video', 'cinemas')","('map', 'epg')","('map', 'video')"
