sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
放 首 歌 给 我 听听 ， 有 怀旧 的 歌曲 吗,16,16,music,music,"('music', 'poetry')","('music', 'chat')","('music', 'chat')","('music', 'epg')","('music', 'chat')","('music', 'news')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')"
河内 在 哪,13,13,map,map,"('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
碰 个 运气 ， 帮 我 订购 5 张 七 乐 彩,12,12,lottery,lottery,"('lottery', 'weather')","('lottery', 'contacts')","('lottery', 'app')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'weather')","('lottery', 'website')","('lottery', 'chat')","('lottery', 'website')","('lottery', 'music')"
你 聪明 还是 笨,3,3,chat,chat,"('chat', 'riddle')","('chat', 'cookbook')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'datetime')","('chat', 'map')","('chat', 'datetime')"
那 什么 是 抑郁 状态 呢,3,11,chat,health,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('health', 'chat')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
西安 到 重庆 的 机票 ， 你 帮 我 买 两 张,10,10,flight,flight,"('flight', 'train')","('flight', 'chat')","('flight', 'train')","('flight', 'bus')","('flight', 'train')","('flight', 'train')","('flight', 'epg')","('flight', 'train')","('flight', 'train')","('flight', 'chat')"
人生 很 艰难,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'weather')","('chat', 'video')","('chat', 'video')","('chat', 'website')","('chat', 'video')"
我 说 你 学 不好 啊,3,3,chat,chat,"('chat', 'translation')","('chat', 'calc')","('chat', 'message')","('chat', 'schedule')","('chat', 'translation')","('chat', 'weather')","('chat', 'poetry')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'translation')"
我 想 成语 接 龙,19,3,poetry,chat,"('poetry', 'translation')","('poetry', 'app')","('translation', 'riddle')","('poetry', 'riddle')","('translation', 'poetry')","('riddle', 'translation')","('translation', 'riddle')","('chat', 'translation')","('poetry', 'riddle')","('app', 'translation')"
藏医 学院 怎么 去 布达拉宫,13,13,map,map,"('map', 'chat')","('map', 'tvchannel')","('map', 'stock')","('map', 'tvchannel')","('map', 'tvchannel')","('map', 'bus')","('map', 'video')","('map', 'chat')","('map', 'health')","('map', 'tvchannel')"
今天 福州 的 天气 怎么样,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
你死不死 我 也 不 关心,3,3,chat,chat,"('chat', 'weather')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'epg')","('chat', 'music')","('chat', 'weather')","('chat', 'health')","('chat', 'datetime')","('chat', 'map')","('chat', 'weather')"
你 在 cloud 里,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'map')","('chat', 'app')"
我 也 爱 你 么么 哒,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'music')","('chat', 'translation')","('chat', 'music')"
我 想 看看 未 读 信息 ， 帮 我 把 信息 打开 吧,15,15,message,message,"('message', 'app')","('app', 'message')","('message', 'email')","('app', 'website')","('message', 'email')","('message', 'app')","('message', 'email')","('message', 'app')","('message', 'chat')","('message', 'email')"
根本 不 爱 你 聊 了 等 哈 跟 你 聊,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'translation')","('chat', 'app')"
古来 圣贤 皆 寂寞,3,19,chat,poetry,"('chat', 'poetry')","('poetry', 'chat')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')"
鱿鱼 怎样 做 呢,6,6,cookbook,cookbook,"('cookbook', 'riddle')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'poetry')","('cookbook', 'health')","('cookbook', 'epg')","('cookbook', 'chat')","('cookbook', 'cinemas')","('cookbook', 'chat')"
你 说 这些 有 啥用,3,3,chat,chat,"('chat', 'riddle')","('chat', 'epg')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'datetime')"
那 你 走 啊,3,3,chat,chat,"('chat', 'app')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'health')"
嗯 还 没有 说 啊,3,3,chat,chat,"('chat', 'app')","('chat', 'datetime')","('chat', 'tvchannel')","('chat', 'translation')","('chat', 'translation')","('chat', 'app')","('chat', 'epg')","('chat', 'music')","('chat', 'map')","('chat', 'datetime')"
阳光 从 哪儿 来,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
还 厉害 了,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'video')","('chat', 'map')","('chat', 'datetime')"
给 我 打开 短信 ， 我 想 浏览 下 短信 的 内容,15,15,message,message,"('message', 'email')","('message', 'app')","('message', 'email')","('message', 'email')","('message', 'contacts')","('message', 'website')","('message', 'email')","('message', 'telephone')","('message', 'app')","('message', 'music')"
北京 的 雾霾 啊,3,29,chat,weather,"('chat', 'weather')","('chat', 'weather')","('chat', 'epg')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'tvchannel')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
那 还 请 你 多教 教 我 哦,3,3,chat,chat,"('chat', 'telephone')","('chat', 'cookbook')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'translation')","('chat', 'health')","('chat', 'poetry')","('chat', 'music')","('chat', 'map')","('chat', 'health')"
下午 出门 需要 带 伞 吗 ， 会 不 会 下雨 啊,3,29,chat,weather,"('weather', 'chat')","('chat', 'weather')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('weather', 'chat')"
你 知道 乔丹 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'datetime')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'cookbook')","('chat', 'weather')","('chat', 'telephone')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'datetime')"
你 可以 帮 我 找 一下 李建 的 电话 号码 吗,5,5,contacts,contacts,"('contacts', 'chat')","('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'telephone')"
你 太 污 了,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'weather')","('chat', 'contacts')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')"
我 给 你 起 的 新 名字 叫 狗事儿,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'email')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')"
想 看 新闻 ， 打开 新浪网,30,30,website,website,"('website', 'news')","('website', 'app')","('website', 'app')","('news', 'website')","('website', 'news')","('website', 'news')","('website', 'news')","('news', 'website')","('website', 'news')","('news', 'website')"
吉安人 好 不 好,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'datetime')"
有 小说 吗 ， 给 我 来 一 部 都市 言情小说,18,18,novel,novel,"('novel', 'bus')","('novel', 'cookbook')","('novel', 'message')","('novel', 'train')","('novel', 'radio')","('novel', 'video')","('novel', 'weather')","('novel', 'video')","('novel', 'flight')","('novel', 'epg')"
为什么 将 他们 称为 唐宋 八 大家,3,3,chat,chat,"('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')"
你 居然 还 健忘,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'health')","('chat', 'translation')","('chat', 'health')","('chat', 'datetime')","('chat', 'map')","('chat', 'health')"
那 什么 人 最 多,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'music')","('chat', 'translation')","('chat', 'epg')","('chat', 'datetime')","('chat', 'app')","('chat', 'datetime')"
没 车 没 房 呢,3,3,chat,chat,"('chat', 'weather')","('chat', 'calc')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'poetry')","('chat', 'datetime')","('chat', 'app')","('chat', 'match')"
你 不 是 哈工大 的 吗,3,3,chat,chat,"('chat', 'telephone')","('chat', 'map')","('chat', 'map')","('chat', 'schedule')","('chat', 'cookbook')","('chat', 'weather')","('chat', 'riddle')","('chat', 'translation')","('chat', 'map')","('chat', 'epg')"
堂堂正正 做人 安安 心心 睡觉,3,3,chat,chat,"('chat', 'schedule')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'stock')","('chat', 'translation')","('chat', 'poetry')","('chat', 'app')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'app')"
打开 音乐 ， 随便 放 首 歌 吧,16,16,music,music,"('music', 'app')","('music', 'app')","('music', 'app')","('music', 'epg')","('music', 'translation')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')"
你 是 在 收集 我 的 信息 么,3,3,chat,chat,"('chat', 'message')","('chat', 'message')","('chat', 'message')","('chat', 'app')","('chat', 'cookbook')","('chat', 'message')","('chat', 'message')","('chat', 'message')","('chat', 'message')","('chat', 'message')"
得了 癌症 怎么办 ， 还有 医治 的 方法 吗,11,11,health,health,"('health', 'website')","('health', 'chat')","('health', 'cookbook')","('health', 'chat')","('health', 'cookbook')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
还 把 我 拉 黑 了,3,3,chat,chat,"('chat', 'app')","('chat', 'epg')","('chat', 'app')","('chat', 'schedule')","('chat', 'video')","('chat', 'schedule')","('chat', 'message')","('chat', 'cookbook')","('chat', 'website')","('chat', 'schedule')"
不 是 有 红肠 和 哈啤 吗 你 怎么 不 知道 呢,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')"
又 听 不 懂,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'health')"
肚子 疼 吃 什么 药 好,11,11,health,health,"('health', 'epg')","('health', 'chat')","('health', 'chat')","('health', 'news')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'cookbook')","('health', 'chat')"
晚饭 吃 什么,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'schedule')","('chat', 'translation')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
你 会 玩 三国杀 吗,3,3,chat,chat,"('chat', 'app')","('chat', 'health')","('chat', 'app')","('chat', 'poetry')","('chat', 'translation')","('chat', 'weather')","('chat', 'video')","('chat', 'app')","('chat', 'riddle')","('chat', 'datetime')"
我们 在 一起 4 年 他 认识 的 女生 不 到 半 年 就 结婚 了,3,3,chat,chat,"('chat', 'message')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'translation')","('chat', 'message')","('chat', 'epg')","('chat', 'music')","('chat', 'music')","('chat', 'translation')"
我 的 兰陵王 666,19,3,poetry,chat,"('poetry', 'chat')","('poetry', 'novel')","('poetry', 'chat')","('poetry', 'video')","('poetry', 'cookbook')","('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('poetry', 'chat')","('poetry', 'chat')"
说话 呀 呲牙 呲牙,3,3,chat,chat,"('chat', 'translation')","('chat', 'health')","('chat', 'translation')","('chat', 'app')","('chat', 'translation')","('chat', 'translation')","('chat', 'app')","('chat', 'translation')","('chat', 'app')","('chat', 'translation')"
最近 有 啥 爆炸性 新闻 ， 读 给 我 听听,17,17,news,news,"('news', 'chat')","('news', 'chat')","('news', 'epg')","('news', 'cookbook')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'riddle')","('news', 'chat')"
有 没 有 射击类 的 游戏 呀,3,0,chat,app,"('chat', 'video')","('chat', 'video')","('chat', 'app')","('chat', 'app')","('chat', 'video')","('chat', 'epg')","('video', 'chat')","('video', 'chat')","('video', 'chat')","('chat', 'video')"
中午 想 喝 汤 ， 有 做 三 鲜 汤 的 菜谱 么,6,6,cookbook,cookbook,"('cookbook', 'calc')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'epg')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
笨笨 再见 我 要 吃饭 了,3,3,chat,chat,"('chat', 'message')","('chat', 'cookbook')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'video')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')"
吃 完 饭 后天 走 到 一起 去 看 流星雨 水晶 石油 气死 人头 狗肉 汤 面对 我 说 过 可怜 出门,6,3,cookbook,chat,"('cookbook', 'music')","('cookbook', 'chat')","('chat', 'music')","('cookbook', 'chat')","('chat', 'music')","('cookbook', 'video')","('chat', 'epg')","('cookbook', 'chat')","('chat', 'music')","('cookbook', 'chat')"
我 想 猜 字 谜 ， 你 给 我 出 个 简单 的 字谜 吧,21,21,riddle,riddle,"('riddle', 'chat')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'weather')","('riddle', 'translation')","('riddle', 'translation')","('riddle', 'app')","('riddle', 'video')","('riddle', 'chat')"
这 好 您 bus 鞠,3,3,chat,chat,"('chat', 'weather')","('chat', 'music')","('chat', 'app')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'health')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'translation')"
给 我 讲 个 睡前 小 故事,3,3,chat,chat,"('video', 'schedule')","('chat', 'novel')","('chat', 'riddle')","('news', 'schedule')","('chat', 'news')","('chat', 'video')","('chat', 'news')","('riddle', 'novel')","('riddle', 'video')","('riddle', 'chat')"
我 想 知道 哈尔滨 有 什么 美食,3,6,chat,cookbook,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
青岛 美女 多 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'tvchannel')","('chat', 'cookbook')","('chat', 'stock')","('chat', 'map')","('chat', 'video')","('chat', 'datetime')","('chat', 'map')","('chat', 'weather')"
