sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
河内 在 哪,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'epg')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
碰 个 运气 ， 帮 我 订购 5 张 七 乐 彩,12,12,lottery,lottery,"('lottery', 'train')","('lottery', 'riddle')","('lottery', 'radio')","('lottery', 'news')","('lottery', 'schedule')","('lottery', 'riddle')","('lottery', 'tvchannel')","('lottery', 'chat')","('lottery', 'weather')","('lottery', 'telephone')"
你 聪明 还是 笨,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'email')","('chat', 'riddle')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'music')","('chat', 'riddle')"
那 什么 是 抑郁 状态 呢,3,11,chat,health,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
西安 到 重庆 的 机票 ， 你 帮 我 买 两 张,10,10,flight,flight,"('flight', 'chat')","('flight', 'train')","('flight', 'train')","('flight', 'tvchannel')","('flight', 'train')","('flight', 'train')","('flight', 'bus')","('flight', 'train')","('flight', 'email')","('flight', 'train')"
人生 很 艰难,3,3,chat,chat,"('chat', 'map')","('chat', 'website')","('chat', 'music')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'music')"
我 说 你 学 不好 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'health')","('chat', 'music')","('chat', 'weather')"
我 想 成语 接 龙,26,3,translation,chat,"('riddle', 'translation')","('translation', 'poetry')","('translation', 'riddle')","('translation', 'riddle')","('translation', 'poetry')","('poetry', 'translation')","('translation', 'riddle')","('translation', 'poetry')","('riddle', 'translation')","('poetry', 'riddle')"
藏医 学院 怎么 去 布达拉宫,13,13,map,map,"('map', 'chat')","('map', 'tvchannel')","('map', 'website')","('map', 'cinemas')","('map', 'cookbook')","('map', 'tvchannel')","('map', 'app')","('map', 'website')","('map', 'radio')","('map', 'chat')"
今天 福州 的 天气 怎么样,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
你死不死 我 也 不 关心,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'music')","('chat', 'translation')","('chat', 'epg')","('chat', 'music')","('chat', 'news')","('chat', 'news')","('chat', 'translation')","('chat', 'health')"
你 在 cloud 里,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 也 爱 你 么么 哒,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'telephone')","('chat', 'music')","('chat', 'app')"
我 想 看看 未 读 信息 ， 帮 我 把 信息 打开 吧,15,15,message,message,"('message', 'email')","('message', 'app')","('message', 'email')","('message', 'chat')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'contacts')"
根本 不 爱 你 聊 了 等 哈 跟 你 聊,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'telephone')","('chat', 'music')","('chat', 'message')"
古来 圣贤 皆 寂寞,3,19,chat,poetry,"('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('poetry', 'chat')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('poetry', 'chat')"
鱿鱼 怎样 做 呢,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'radio')","('cookbook', 'chat')","('cookbook', 'email')","('cookbook', 'flight')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'translation')","('cookbook', 'schedule')","('cookbook', 'chat')"
你 说 这些 有 啥用,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'cookbook')"
那 你 走 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'train')","('chat', 'map')","('chat', 'app')","('chat', 'datetime')","('chat', 'telephone')","('chat', 'map')","('chat', 'weather')"
嗯 还 没有 说 啊,3,3,chat,chat,"('chat', 'video')","('chat', 'app')","('chat', 'epg')","('chat', 'schedule')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'app')","('chat', 'app')"
阳光 从 哪儿 来,3,3,chat,chat,"('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
还 厉害 了,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'epg')","('chat', 'epg')","('chat', 'music')","('chat', 'message')","('chat', 'map')","('chat', 'music')","('chat', 'app')"
给 我 打开 短信 ， 我 想 浏览 下 短信 的 内容,15,15,message,message,"('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'email')","('message', 'novel')","('message', 'email')","('message', 'email')","('message', 'telephone')","('message', 'chat')","('message', 'music')"
北京 的 雾霾 啊,3,29,chat,weather,"('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'poetry')","('chat', 'music')","('chat', 'music')","('chat', 'weather')"
那 还 请 你 多教 教 我 哦,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'music')","('chat', 'cookbook')"
下午 出门 需要 带 伞 吗 ， 会 不 会 下雨 啊,3,29,chat,weather,"('weather', 'chat')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('chat', 'weather')"
你 知道 乔丹 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'match')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'match')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'health')"
你 可以 帮 我 找 一下 李建 的 电话 号码 吗,5,5,contacts,contacts,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'telephone')","('contacts', 'map')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'chat')","('contacts', 'chat')"
你 太 污 了,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'app')","('chat', 'music')","('chat', 'poetry')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'cookbook')"
我 给 你 起 的 新 名字 叫 狗事儿,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'news')"
想 看 新闻 ， 打开 新浪网,30,30,website,website,"('website', 'news')","('website', 'tvchannel')","('website', 'news')","('website', 'news')","('website', 'news')","('website', 'news')","('website', 'news')","('website', 'news')","('website', 'news')","('news', 'website')"
吉安人 好 不 好,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
有 小说 吗 ， 给 我 来 一 部 都市 言情小说,18,18,novel,novel,"('novel', 'train')","('novel', 'tvchannel')","('novel', 'video')","('novel', 'video')","('novel', 'music')","('novel', 'flight')","('novel', 'video')","('novel', 'email')","('novel', 'contacts')","('novel', 'music')"
为什么 将 他们 称为 唐宋 八 大家,3,3,chat,chat,"('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')"
你 居然 还 健忘,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'stock')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'health')"
那 什么 人 最 多,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'health')"
没 车 没 房 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'weather')","('chat', 'novel')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'app')"
你 不 是 哈工大 的 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
堂堂正正 做人 安安 心心 睡觉,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'schedule')","('chat', 'website')","('chat', 'video')","('chat', 'map')","('chat', 'datetime')","('chat', 'music')","('chat', 'website')"
打开 音乐 ， 随便 放 首 歌 吧,16,16,music,music,"('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'riddle')","('music', 'poetry')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')"
你 是 在 收集 我 的 信息 么,3,3,chat,chat,"('chat', 'map')","('chat', 'news')","('chat', 'contacts')","('chat', 'weather')","('chat', 'message')","('chat', 'message')","('chat', 'datetime')","('chat', 'app')","('chat', 'message')","('chat', 'message')"
得了 癌症 怎么办 ， 还有 医治 的 方法 吗,11,11,health,health,"('health', 'stock')","('health', 'cookbook')","('health', 'chat')","('health', 'chat')","('health', 'poetry')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
还 把 我 拉 黑 了,3,3,chat,chat,"('chat', 'schedule')","('chat', 'app')","('chat', 'music')","('chat', 'schedule')","('chat', 'contacts')","('chat', 'app')","('chat', 'message')","('chat', 'cookbook')","('chat', 'message')","('chat', 'app')"
不 是 有 红肠 和 哈啤 吗 你 怎么 不 知道 呢,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')"
又 听 不 懂,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'telephone')","('chat', 'translation')","('chat', 'health')"
肚子 疼 吃 什么 药 好,11,11,health,health,"('health', 'stock')","('health', 'cookbook')","('health', 'chat')","('health', 'cookbook')","('health', 'message')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
晚饭 吃 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'message')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
你 会 玩 三国杀 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'translation')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'music')","('chat', 'app')"
我们 在 一起 4 年 他 认识 的 女生 不 到 半 年 就 结婚 了,3,3,chat,chat,"('chat', 'map')","('chat', 'schedule')","('chat', 'message')","('chat', 'music')","('chat', 'contacts')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'music')","('chat', 'message')","('chat', 'map')"
我 的 兰陵王 666,19,3,poetry,chat,"('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('poetry', 'cookbook')","('poetry', 'chat')","('poetry', 'video')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'music')"
说话 呀 呲牙 呲牙,3,3,chat,chat,"('chat', 'video')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'map')","('chat', 'riddle')","('chat', 'translation')","('chat', 'riddle')","('chat', 'app')","('chat', 'health')"
最近 有 啥 爆炸性 新闻 ， 读 给 我 听听,17,17,news,news,"('news', 'chat')","('news', 'chat')","('news', 'cookbook')","('news', 'chat')","('news', 'chat')","('news', 'message')","('news', 'chat')","('news', 'epg')","('news', 'video')","('news', 'chat')"
有 没 有 射击类 的 游戏 呀,3,0,chat,app,"('chat', 'video')","('chat', 'video')","('video', 'chat')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'app')","('chat', 'video')"
中午 想 喝 汤 ， 有 做 三 鲜 汤 的 菜谱 么,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'message')","('cookbook', 'chat')","('cookbook', 'flight')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'translation')","('cookbook', 'schedule')","('cookbook', 'chat')"
笨笨 再见 我 要 吃饭 了,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'video')","('chat', 'message')","('chat', 'cookbook')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'cookbook')"
吃 完 饭 后天 走 到 一起 去 看 流星雨 水晶 石油 气死 人头 狗肉 汤 面对 我 说 过 可怜 出门,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'video')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
我 想 猜 字 谜 ， 你 给 我 出 个 简单 的 字谜 吧,21,21,riddle,riddle,"('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'translation')","('riddle', 'train')","('riddle', 'map')","('riddle', 'telephone')","('riddle', 'telephone')","('riddle', 'chat')","('riddle', 'translation')","('riddle', 'lottery')"
这 好 您 bus 鞠,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'datetime')","('chat', 'news')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')"
给 我 讲 个 睡前 小 故事,21,3,riddle,chat,"('riddle', 'music')","('novel', 'riddle')","('video', 'riddle')","('chat', 'schedule')","('schedule', 'novel')","('riddle', 'schedule')","('video', 'schedule')","('riddle', 'video')","('riddle', 'video')","('chat', 'novel')"
我 想 知道 哈尔滨 有 什么 美食,3,6,chat,cookbook,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')"
青岛 美女 多 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'weather')","('chat', 'weather')","('chat', 'epg')","('chat', 'message')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
上海 和 北京 有时差 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'weather')","('chat', 'epg')","('chat', 'schedule')","('chat', 'epg')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'datetime')"
米饭 后 百步 走 到 一起 去 看 流星雨 水晶球 球队 长大 后 方面,28,3,video,chat,"('video', 'epg')","('video', 'chat')","('chat', 'cookbook')","('website', 'chat')","('video', 'chat')","('music', 'chat')","('music', 'video')","('video', 'chat')","('video', 'app')","('chat', 'music')"
