sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
河内 在 哪,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')"
碰 个 运气 ， 帮 我 订购 5 张 七 乐 彩,12,12,lottery,lottery,"('lottery', 'chat')","('lottery', 'chat')","('lottery', 'riddle')","('lottery', 'music')","('lottery', 'chat')","('lottery', 'app')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'chat')","('lottery', 'riddle')"
你 聪明 还是 笨,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'app')","('chat', 'riddle')","('chat', 'music')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'cookbook')"
那 什么 是 抑郁 状态 呢,3,11,chat,health,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'weather')","('chat', 'weather')","('chat', 'health')","('chat', 'health')"
西安 到 重庆 的 机票 ， 你 帮 我 买 两 张,10,10,flight,flight,"('flight', 'train')","('flight', 'chat')","('flight', 'map')","('flight', 'train')","('flight', 'chat')","('flight', 'train')","('flight', 'tvchannel')","('flight', 'chat')","('flight', 'train')","('flight', 'train')"
人生 很 艰难,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'app')","('map', 'chat')","('chat', 'epg')","('map', 'chat')","('chat', 'map')","('chat', 'map')"
我 说 你 学 不好 啊,3,3,chat,chat,"('chat', 'translation')","('chat', 'app')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'website')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'translation')"
我 想 成语 接 龙,21,3,riddle,chat,"('riddle', 'video')","('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'email')","('riddle', 'poetry')","('riddle', 'video')","('riddle', 'video')","('riddle', 'video')","('riddle', 'poetry')","('riddle', 'poetry')"
藏医 学院 怎么 去 布达拉宫,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
今天 福州 的 天气 怎么样,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
你死不死 我 也 不 关心,3,3,chat,chat,"('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
你 在 cloud 里,3,3,chat,chat,"('chat', 'map')","('chat', 'website')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'website')","('chat', 'map')","('chat', 'website')","('chat', 'map')"
我 也 爱 你 么么 哒,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')"
我 想 看看 未 读 信息 ， 帮 我 把 信息 打开 吧,15,15,message,message,"('message', 'email')","('message', 'email')","('email', 'novel')","('message', 'website')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'website')","('message', 'website')"
根本 不 爱 你 聊 了 等 哈 跟 你 聊,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'app')"
古来 圣贤 皆 寂寞,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'novel')","('poetry', 'calc')","('poetry', 'app')","('poetry', 'app')","('poetry', 'app')","('poetry', 'music')","('poetry', 'app')","('poetry', 'app')"
鱿鱼 怎样 做 呢,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
你 说 这些 有 啥用,3,3,chat,chat,"('chat', 'video')","('chat', 'music')","('chat', 'translation')","('chat', 'video')","('chat', 'telephone')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'video')"
那 你 走 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
嗯 还 没有 说 啊,3,3,chat,chat,"('chat', 'translation')","('chat', 'telephone')","('chat', 'translation')","('chat', 'translation')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'translation')","('chat', 'translation')","('chat', 'telephone')","('chat', 'telephone')"
阳光 从 哪儿 来,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')"
还 厉害 了,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'website')","('chat', 'health')"
给 我 打开 短信 ， 我 想 浏览 下 短信 的 内容,15,15,message,message,"('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'app')","('message', 'poetry')","('message', 'email')"
北京 的 雾霾 啊,29,29,weather,weather,"('weather', 'epg')","('health', 'weather')","('weather', 'health')","('weather', 'flight')","('weather', 'health')","('weather', 'tvchannel')","('weather', 'epg')","('weather', 'tvchannel')","('weather', 'health')","('weather', 'epg')"
那 还 请 你 多教 教 我 哦,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'news')","('chat', 'music')","('chat', 'website')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'music')"
下午 出门 需要 带 伞 吗 ， 会 不 会 下雨 啊,3,29,chat,weather,"('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('weather', 'chat')","('chat', 'weather')","('weather', 'schedule')","('weather', 'chat')","('weather', 'schedule')","('weather', 'chat')"
你 知道 乔丹 吗,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'stock')","('chat', 'epg')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'app')"
你 可以 帮 我 找 一下 李建 的 电话 号码 吗,5,5,contacts,contacts,"('contacts', 'chat')","('chat', 'contacts')","('contacts', 'map')","('contacts', 'chat')","('contacts', 'chat')","('contacts', 'chat')","('contacts', 'chat')","('contacts', 'music')","('contacts', 'chat')","('contacts', 'chat')"
你 太 污 了,3,3,chat,chat,"('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'map')"
我 给 你 起 的 新 名字 叫 狗事儿,3,3,chat,chat,"('chat', 'contacts')","('chat', 'schedule')","('map', 'contacts')","('chat', 'schedule')","('chat', 'telephone')","('chat', 'schedule')","('map', 'chat')","('contacts', 'telephone')","('chat', 'poetry')","('chat', 'schedule')"
想 看 新闻 ， 打开 新浪网,30,30,website,website,"('website', 'news')","('website', 'app')","('website', 'news')","('website', 'news')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'tvchannel')","('website', 'news')","('news', 'website')"
吉安人 好 不 好,3,3,chat,chat,"('chat', 'lottery')","('chat', 'cookbook')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'cookbook')","('chat', 'website')","('chat', 'cookbook')"
有 小说 吗 ， 给 我 来 一 部 都市 言情小说,18,18,novel,novel,"('novel', 'news')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'epg')","('novel', 'video')","('novel', 'translation')","('novel', 'video')","('novel', 'video')"
为什么 将 他们 称为 唐宋 八 大家,3,3,chat,chat,"('chat', 'datetime')","('chat', 'schedule')","('chat', 'train')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')"
你 居然 还 健忘,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'health')","('chat', 'news')","('chat', 'app')","('chat', 'datetime')","('chat', 'health')","('chat', 'map')","('chat', 'datetime')","('chat', 'health')","('chat', 'email')"
那 什么 人 最 多,3,3,chat,chat,"('chat', 'map')","('chat', 'epg')","('chat', 'news')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'map')"
没 车 没 房 呢,3,3,chat,chat,"('chat', 'lottery')","('chat', 'app')","('chat', 'bus')","('chat', 'tvchannel')","('chat', 'bus')","('chat', 'bus')","('chat', 'stock')","('chat', 'music')","('chat', 'telephone')","('chat', 'telephone')"
你 不 是 哈工大 的 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'stock')","('chat', 'map')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
堂堂正正 做人 安安 心心 睡觉,3,3,chat,chat,"('chat', 'lottery')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'app')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'translation')"
打开 音乐 ， 随便 放 首 歌 吧,16,16,music,music,"('music', 'app')","('music', 'app')","('music', 'website')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'website')"
你 是 在 收集 我 的 信息 么,3,3,chat,chat,"('chat', 'message')","('chat', 'map')","('chat', 'map')","('chat', 'message')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
得了 癌症 怎么办 ， 还有 医治 的 方法 吗,11,11,health,health,"('health', 'cookbook')","('health', 'chat')","('health', 'message')","('health', 'chat')","('health', 'cookbook')","('health', 'chat')","('health', 'map')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
还 把 我 拉 黑 了,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'website')","('chat', 'website')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'email')"
不 是 有 红肠 和 哈啤 吗 你 怎么 不 知道 呢,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'stock')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
又 听 不 懂,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
肚子 疼 吃 什么 药 好,3,11,chat,health,"('health', 'chat')","('chat', 'health')","('chat', 'health')","('health', 'chat')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
晚饭 吃 什么,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
你 会 玩 三国杀 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'news')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'weather')","('chat', 'music')","('chat', 'app')","('chat', 'map')"
我们 在 一起 4 年 他 认识 的 女生 不 到 半 年 就 结婚 了,3,3,chat,chat,"('chat', 'epg')","('chat', 'epg')","('chat', 'calc')","('chat', 'music')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'novel')"
我 的 兰陵王 666,19,3,poetry,chat,"('epg', 'video')","('poetry', 'epg')","('poetry', 'tvchannel')","('epg', 'tvchannel')","('poetry', 'tvchannel')","('poetry', 'epg')","('poetry', 'tvchannel')","('poetry', 'video')","('video', 'epg')","('poetry', 'video')"
说话 呀 呲牙 呲牙,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'telephone')","('chat', 'tvchannel')","('chat', 'website')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'cookbook')","('chat', 'website')","('chat', 'website')"
最近 有 啥 爆炸性 新闻 ， 读 给 我 听听,17,17,news,news,"('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')"
有 没 有 射击类 的 游戏 呀,28,0,video,app,"('video', 'chat')","('video', 'chat')","('video', 'app')","('video', 'chat')","('video', 'epg')","('app', 'chat')","('video', 'chat')","('video', 'app')","('video', 'chat')","('video', 'chat')"
中午 想 喝 汤 ， 有 做 三 鲜 汤 的 菜谱 么,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'video')","('cookbook', 'translation')","('cookbook', 'epg')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'epg')","('cookbook', 'chat')","('cookbook', 'epg')"
笨笨 再见 我 要 吃饭 了,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'email')","('chat', 'app')","('chat', 'telephone')","('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'app')","('chat', 'email')"
吃 完 饭 后天 走 到 一起 去 看 流星雨 水晶 石油 气死 人头 狗肉 汤 面对 我 说 过 可怜 出门,3,3,chat,chat,"('chat', 'lottery')","('chat', 'video')","('chat', 'epg')","('translation', 'epg')","('chat', 'epg')","('chat', 'video')","('cookbook', 'email')","('video', 'chat')","('schedule', 'cookbook')","('map', 'schedule')"
我 想 猜 字 谜 ， 你 给 我 出 个 简单 的 字谜 吧,21,21,riddle,riddle,"('riddle', 'tvchannel')","('riddle', 'poetry')","('riddle', 'novel')","('riddle', 'music')","('riddle', 'message')","('riddle', 'music')","('riddle', 'news')","('riddle', 'cookbook')","('riddle', 'train')","('riddle', 'novel')"
这 好 您 bus 鞠,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'website')","('chat', 'music')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'video')","('chat', 'poetry')","('chat', 'app')"
给 我 讲 个 睡前 小 故事,21,3,riddle,chat,"('riddle', 'chat')","('video', 'chat')","('riddle', 'novel')","('video', 'music')","('riddle', 'video')","('novel', 'riddle')","('riddle', 'novel')","('video', 'novel')","('novel', 'riddle')","('music', 'novel')"
我 想 知道 哈尔滨 有 什么 美食,3,6,chat,cookbook,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'video')","('chat', 'cookbook')","('chat', 'map')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')"
青岛 美女 多 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'map')","('chat', 'map')","('chat', 'bus')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'map')"
上海 和 北京 有时差 吗,3,3,chat,chat,"('chat', 'epg')","('chat', 'tvchannel')","('chat', 'tvchannel')","('chat', 'map')","('chat', 'train')","('chat', 'map')","('chat', 'epg')","('chat', 'epg')","('chat', 'map')","('chat', 'train')"
米饭 后 百步 走 到 一起 去 看 流星雨 水晶球 球队 长大 后 方面,28,3,video,chat,"('video', 'epg')","('map', 'cinemas')","('train', 'map')","('epg', 'video')","('epg', 'video')","('video', 'cookbook')","('map', 'match')","('video', 'map')","('video', 'match')","('map', 'music')"
我 要 坐 飞机 ， 到 大理 的,10,10,flight,flight,"('flight', 'chat')","('flight', 'chat')","('flight', 'train')","('flight', 'map')","('chat', 'flight')","('flight', 'train')","('flight', 'chat')","('flight', 'chat')","('flight', 'poetry')","('flight', 'train')"
